,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site,Repeated
1333,16,Single site Train,0.8717349397590362,0.9442730923694779,0.8709677419354839,0.8674698795180723,random_Q,AOMIC_ID1000,13
1334,17,Single site Test,0.7357910906298003,0.8282130056323604,0.7272727272727273,0.7096774193548387,random_Q,AOMIC_ID1000,13
1335,17,Single site Train,0.8697670682730924,0.9425220883534137,0.8681541582150102,0.856,random_Q,AOMIC_ID1000,13
1336,18,Single site Test,0.7841781874039938,0.8346134152585765,0.7874015748031497,0.8064516129032258,random_Q,AOMIC_ID1000,13
1337,18,Single site Train,0.859718875502008,0.9387791164658634,0.86,0.86,random_Q,AOMIC_ID1000,13
1338,19,Single site Test,0.7741935483870968,0.8545785639958376,0.7777777777777778,0.7903225806451613,random_Q,AOMIC_ID1000,13
1339,19,Single site Train,0.86,0.9339040000000001,0.8577235772357723,0.844,random_Q,AOMIC_ID1000,13
1340,20,Single site Test,0.7836661546338966,0.8330773169482847,0.7938931297709924,0.8253968253968254,random_Q,AOMIC_ID1000,13
1341,20,Single site Train,0.8697429718875502,0.9410602409638554,0.8697394789579158,0.8714859437751004,random_Q,AOMIC_ID1000,13
1342,21,Single site Test,0.7275985663082437,0.8486943164362519,0.7424242424242424,0.7777777777777778,random_Q,AOMIC_ID1000,13
1343,21,Single site Train,0.8897429718875502,0.9480321285140562,0.8875255623721882,0.8714859437751004,random_Q,AOMIC_ID1000,13
1344,22,Single site Test,0.7677931387608807,0.8522785458269329,0.7603305785123967,0.7419354838709677,random_Q,AOMIC_ID1000,13
1345,22,Single site Train,0.8557349397590361,0.9426024096385542,0.854251012145749,0.844,random_Q,AOMIC_ID1000,13
1346,23,Single site Test,0.6959805427547363,0.7741935483870968,0.6935483870967742,0.6935483870967742,random_Q,AOMIC_ID1000,13
1347,23,Single site Train,0.8717429718875502,0.9410120481927711,0.872,0.872,random_Q,AOMIC_ID1000,13
1348,24,Single site Test,0.7580645161290323,0.8566597294484911,0.7540983606557377,0.7419354838709677,random_Q,AOMIC_ID1000,13
1349,24,Single site Train,0.852,0.9237599999999999,0.8508064516129032,0.844,random_Q,AOMIC_ID1000,13
1350,0,Single site Test,0.6904761904761905,0.6476190476190475,0.6896551724137931,0.6666666666666666,random_Q,1000Brains,13
