site,Original_N,Obtained_N,N_share,n_images_each_bin,age_bins,low_age_cut,high_age_cut,Share_percentage,age_diff,median_low,median_hich,mean_low,mean_hich,std_low,std_high
CamCAN,650,234,144,39.0,3,19.0,59.0,1.625,40.0,2.24525,2.2533,2.27453547008547,2.2902115384615387,0.23400865960645156,0.26959691560720633
CamCAN,650,168,118,28.0,3,19.0,60.0,1.423728813559322,41.0,2.24525,2.2056500000000003,2.2693595238095234,2.2455482142857144,0.26183220485946396,0.25878793759273006
CamCAN,650,168,113,28.0,3,19.0,61.0,1.4867256637168142,42.0,2.233,2.22375,2.2479541666666667,2.2543738095238095,0.1891979775607389,0.26013519889696035
CamCAN,650,252,164,42.0,3,19.0,62.0,1.5365853658536586,43.0,2.25605,2.2346500000000002,2.2917281746031746,2.2803916666666666,0.2651764413736689,0.2328682823877719
CamCAN,650,196,142,32.666666666666664,3,19.0,63.0,1.380281690140845,44.0,2.2215,2.2036,2.245573469387755,2.256357142857143,0.2085192857346443,0.2537449361374225
CamCAN,650,196,144,32.666666666666664,3,19.0,64.0,1.3611111111111112,45.0,2.2321,2.21335,2.2550061224489792,2.263411734693878,0.21995007000602826,0.25627252164204084
CamCAN,650,294,208,49.0,3,19.0,65.0,1.4134615384615385,46.0,2.25605,2.2443,2.3027843537414965,2.2845071428571426,0.2664060240534549,0.2435455336182384
CamCAN,650,216,164,36.0,3,19.0,66.0,1.3170731707317074,47.0,2.20735,2.22955,2.253508333333333,2.2673787037037036,0.22121657477116938,0.2515840300884003
CamCAN,650,216,160,36.0,3,19.0,67.0,1.35,48.0,2.2342500000000003,2.22935,2.2688347222222225,2.248327777777778,0.25172050567009074,0.2105167831052723
CamCAN,650,324,237,54.0,3,19.0,68.0,1.3670886075949367,49.0,2.2552000000000003,2.2569,2.3055700617283947,2.3084145061728396,0.270263068491994,0.28185398906375014
CamCAN,650,236,176,39.333333333333336,3,19.0,69.0,1.3409090909090908,50.0,2.2529,2.2423,2.276769491525424,2.271791101694915,0.24431315464656703,0.24807382558778718
CamCAN,650,236,176,39.333333333333336,3,19.0,70.0,1.3409090909090908,51.0,2.233,2.20735,2.2694254237288134,2.2669766949152543,0.234939444144046,0.25004908523933844
CamCAN,650,354,258,59.0,3,19.0,71.0,1.372093023255814,52.0,2.26735,2.26235,2.3271988700564967,2.326063276836158,0.27801042972440226,0.2937917605906123
CamCAN,650,288,233,48.0,3,19.0,72.0,1.2360515021459229,53.0,2.2257,2.2071,2.262982291666667,2.2621458333333333,0.24321633535369966,0.2547249779814801
CamCAN,650,288,232,48.0,3,19.0,73.0,1.2413793103448276,54.0,2.2321,2.2281500000000003,2.275182291666667,2.2702506944444445,0.2612809781556045,0.25133412579069425
CamCAN,650,432,341,72.0,3,19.0,74.0,1.2668621700879765,55.0,2.2643500000000003,2.27095,2.3333291666666667,2.3423689814814814,0.306624255848982,0.3046877722711924
CamCAN,650,308,263,51.333333333333336,3,19.0,75.0,1.1711026615969582,56.0,2.233,2.23085,2.2802730519480523,2.285767532467532,0.26320349459039605,0.2692319147009985
CamCAN,650,308,268,51.333333333333336,3,19.0,76.0,1.1492537313432836,57.0,2.2321,2.2377000000000002,2.280206818181818,2.279913636363636,0.25964317368391837,0.2623731505063037
CamCAN,650,462,385,77.0,3,19.0,77.0,1.2,58.0,2.2766,2.2786,2.343840909090909,2.3411248917748915,0.30585323319102203,0.30902694321858215
CamCAN,650,320,266,53.333333333333336,3,19.0,78.0,1.2030075187969924,59.0,2.2533,2.24295,2.290219375,2.2920228125,0.2606170813122357,0.26684139292169623
CamCAN,650,320,271,53.333333333333336,3,19.0,79.0,1.1808118081180812,60.0,2.2511,2.24525,2.2944059375,2.278474375,0.26452462074504435,0.23179201133771704
CamCAN,650,480,390,80.0,3,19.0,80.0,1.2307692307692308,61.0,2.27775,2.28565,2.3517618750000002,2.3570864583333333,0.31401550435876235,0.3127942025622162
CamCAN,650,356,310,59.333333333333336,3,19.0,81.0,1.1483870967741936,62.0,2.2558,2.25885,2.295318258426966,2.3017550561797755,0.26873412134589447,0.27428383294794567
CamCAN,650,356,311,59.333333333333336,3,19.0,82.0,1.144694533762058,63.0,2.2539,2.24955,2.29441797752809,2.288120505617978,0.2571426695843545,0.2574896286182044
CamCAN,650,534,440,89.0,3,19.0,83.0,1.2136363636363636,64.0,2.2821499999999997,2.2882,2.3668254681647936,2.378052059925094,0.32774088514088745,0.3296438473036728
CamCAN,650,372,331,62.0,3,19.0,84.0,1.1238670694864048,65.0,2.25135,2.2539,2.2965,2.2969080645161295,0.2607900730669068,0.260404648393877
CamCAN,650,372,331,62.0,3,19.0,85.0,1.1238670694864048,66.0,2.2539,2.24985,2.2928209677419353,2.2948500000000003,0.25121815744875026,0.25942437508480226
CamCAN,650,558,470,93.0,3,19.0,86.0,1.1872340425531915,67.0,2.2922,2.2859499999999997,2.3742596774193547,2.3733297491039425,0.3223276136009175,0.3288164612388263
CamCAN,650,392,346,65.33333333333333,3,19.0,87.0,1.1329479768786128,68.0,2.2514,2.2577499999999997,2.302515306122449,2.3106673469387755,0.2718219260071161,0.2769078793796025
CamCAN,650,392,347,65.33333333333333,3,19.0,88.0,1.1296829971181557,69.0,2.2533,2.25885,2.3012038265306125,2.305509948979592,0.26694377342328746,0.26606697093207426
CamCAN,650,4,3,0.6666666666666666,3,20.0,22.0,1.3333333333333333,2.0,2.2567,2.3323,2.2331000000000003,2.35785,0.16187254245238752,0.12489583659994445
CamCAN,650,4,2,0.6666666666666666,3,20.0,23.0,2.0,3.0,2.20275,2.2419000000000002,2.169825,2.266025,0.10953225932725638,0.09822027540177239
CamCAN,650,6,2,1.0,3,20.0,24.0,3.0,4.0,2.2419000000000002,2.2419000000000002,2.4047,2.2637666666666667,0.49715069747512186,0.13618450229988244
CamCAN,650,16,12,2.6666666666666665,3,20.0,25.0,1.3333333333333333,5.0,2.2419000000000002,2.21085,2.29670625,2.27810625,0.3184802128207236,0.32732409722628125
CamCAN,650,16,14,2.6666666666666665,3,20.0,26.0,1.1428571428571428,6.0,2.2419000000000002,2.2539,2.29484375,2.3023687500000003,0.31861794879081545,0.31691055882009783
CamCAN,650,24,15,4.0,3,20.0,27.0,1.6,7.0,2.2558499999999997,2.2301,2.2963875,2.261975,0.2664953124842667,0.2736095111015285
CamCAN,650,24,14,4.0,3,20.0,28.0,1.7142857142857142,8.0,2.1973000000000003,2.2397,2.2553875,2.3092166666666665,0.277018387888351,0.3573472378594763
CamCAN,650,24,17,4.0,3,20.0,29.0,1.411764705882353,9.0,2.21655,2.2419000000000002,2.2709375,2.2887875,0.27544444371975807,0.27847480615496173
CamCAN,650,36,23,6.0,3,20.0,30.0,1.565217391304348,10.0,2.19555,2.1964,2.2402694444444444,2.258158333333333,0.2356333772372963,0.310285201870795
CamCAN,650,36,21,6.0,3,20.0,31.0,1.7142857142857142,11.0,2.19065,2.18415,2.2375555555555553,2.215755555555555,0.2528038973981267,0.24357621681277794
CamCAN,650,36,23,6.0,3,20.0,32.0,1.565217391304348,12.0,2.1973000000000003,2.2131999999999996,2.2408555555555556,2.234688888888889,0.23728142476747432,0.2373242745729718
CamCAN,650,54,31,9.0,3,20.0,33.0,1.7419354838709677,13.0,2.22955,2.19035,2.236238888888889,2.218551851851852,0.20238711404340354,0.20550937061749833
CamCAN,650,44,24,7.333333333333333,3,20.0,34.0,1.8333333333333333,14.0,2.2672499999999998,2.1805,2.2833499999999995,2.214759090909091,0.21349488257033453,0.22767633117190406
CamCAN,650,44,24,7.333333333333333,3,20.0,35.0,1.8333333333333333,15.0,2.20505,2.19025,2.261040909090909,2.227684090909091,0.22909491616600278,0.2247854273427572
CamCAN,650,66,34,11.0,3,20.0,36.0,1.9411764705882353,16.0,2.2131999999999996,2.21335,2.254610606060606,2.2292090909090905,0.20966935591272706,0.21257261183110893
CamCAN,650,56,38,9.333333333333334,3,20.0,37.0,1.4736842105263157,17.0,2.22675,2.194,2.2344178571428572,2.2179357142857143,0.2186612590761775,0.21377391322148262
CamCAN,650,56,34,9.333333333333334,3,20.0,38.0,1.6470588235294117,18.0,2.2112999999999996,2.2131999999999996,2.2350625,2.243905357142857,0.2145683307671051,0.21294211797374155
CamCAN,650,84,47,14.0,3,20.0,39.0,1.7872340425531914,19.0,2.1954000000000002,2.21335,2.2189821428571426,2.2224214285714288,0.20984390536072184,0.20756271984104976
CamCAN,650,76,50,12.666666666666666,3,20.0,40.0,1.52,20.0,2.1907500000000004,2.1898,2.229342105263158,2.2079473684210527,0.20984197499588933,0.2017824997193326
CamCAN,650,76,52,12.666666666666666,3,20.0,41.0,1.4615384615384615,21.0,2.2018,2.1898,2.233293421052631,2.222351315789474,0.20999335566347574,0.2081510525193478
CamCAN,650,114,72,19.0,3,20.0,42.0,1.5833333333333333,22.0,2.2018,2.1948,2.240008771929825,2.213167543859649,0.22953034679397724,0.20598023811715277
CamCAN,650,92,63,15.333333333333334,3,20.0,43.0,1.4603174603174602,23.0,2.2196,2.2215,2.2458532608695654,2.2388086956521738,0.19576633327004198,0.20256621799008703
