site,low_age_cut,high_age_cut,Obtained_N,age_diff,age_bins
DLBS,23.0,40.0,36,17.0,3
DLBS,23.0,41.0,36,18.0,3
DLBS,23.0,42.0,54,19.0,3
DLBS,23.0,43.0,40,20.0,3
DLBS,23.0,44.0,40,21.0,3
DLBS,23.0,45.0,54,22.0,3
DLBS,23.0,46.0,60,23.0,3
DLBS,23.0,47.0,60,24.0,3
DLBS,23.0,48.0,48,25.0,3
DLBS,23.0,49.0,56,26.0,3
DLBS,23.0,50.0,56,27.0,3
DLBS,23.0,51.0,84,28.0,3
DLBS,23.0,52.0,64,29.0,3
DLBS,23.0,53.0,64,30.0,3
DLBS,23.0,54.0,96,31.0,3
DLBS,23.0,55.0,60,32.0,3
DLBS,23.0,56.0,60,33.0,3
DLBS,23.0,57.0,90,34.0,3
DLBS,23.0,59.0,60,36.0,3
DLBS,23.0,60.0,90,37.0,3
DLBS,23.0,61.0,80,38.0,3
DLBS,23.0,62.0,80,39.0,3
DLBS,23.0,63.0,120,40.0,3
DLBS,23.0,64.0,84,41.0,3
DLBS,23.0,65.0,84,42.0,3
DLBS,23.0,66.0,126,43.0,3
DLBS,23.0,67.0,104,44.0,3
DLBS,23.0,68.0,104,45.0,3
DLBS,23.0,69.0,156,46.0,3
DLBS,23.0,70.0,108,47.0,3
DLBS,23.0,71.0,108,48.0,3
DLBS,23.0,72.0,162,49.0,3
DLBS,23.0,73.0,108,50.0,3
DLBS,23.0,74.0,108,51.0,3
DLBS,23.0,75.0,162,52.0,3
DLBS,23.0,76.0,116,53.0,3
DLBS,23.0,78.0,174,55.0,3
DLBS,23.0,79.0,120,56.0,3
DLBS,23.0,80.0,120,57.0,3
DLBS,23.0,81.0,180,58.0,3
DLBS,23.0,82.0,124,59.0,3
DLBS,23.0,83.0,124,60.0,3
DLBS,23.0,84.0,186,61.0,3
DLBS,23.0,86.0,132,63.0,3
DLBS,23.0,87.0,198,64.0,3
DLBS,23.0,88.0,136,65.0,3
DLBS,23.0,89.0,136,66.0,3
DLBS,24.0,26.0,6,2.0,3
DLBS,24.0,27.0,12,3.0,3
DLBS,24.0,29.0,4,5.0,3
DLBS,24.0,30.0,4,6.0,3
DLBS,24.0,31.0,6,7.0,3
DLBS,24.0,32.0,8,8.0,3
DLBS,24.0,33.0,8,9.0,3
DLBS,24.0,34.0,12,10.0,3
DLBS,24.0,35.0,24,11.0,3
DLBS,24.0,36.0,24,12.0,3
DLBS,24.0,37.0,36,13.0,3
DLBS,24.0,38.0,24,14.0,3
DLBS,24.0,40.0,36,16.0,3
DLBS,24.0,41.0,28,17.0,3
DLBS,24.0,42.0,28,18.0,3
DLBS,24.0,43.0,42,19.0,3
DLBS,24.0,44.0,48,20.0,3
DLBS,24.0,45.0,48,21.0,3
DLBS,24.0,46.0,48,22.0,3
DLBS,24.0,47.0,48,23.0,3
DLBS,24.0,48.0,48,24.0,3
DLBS,24.0,49.0,66,25.0,3
DLBS,24.0,50.0,56,26.0,3
DLBS,24.0,51.0,56,27.0,3
DLBS,24.0,52.0,84,28.0,3
DLBS,24.0,53.0,56,29.0,3
DLBS,24.0,54.0,56,30.0,3
DLBS,24.0,55.0,84,31.0,3
DLBS,24.0,56.0,60,32.0,3
DLBS,24.0,57.0,60,33.0,3
DLBS,24.0,59.0,72,35.0,3
DLBS,24.0,60.0,72,36.0,3
DLBS,24.0,61.0,108,37.0,3
DLBS,24.0,62.0,80,38.0,3
DLBS,24.0,63.0,80,39.0,3
DLBS,24.0,64.0,120,40.0,3
DLBS,24.0,65.0,88,41.0,3
DLBS,24.0,66.0,88,42.0,3
DLBS,24.0,67.0,132,43.0,3
DLBS,24.0,68.0,96,44.0,3
DLBS,24.0,69.0,96,45.0,3
DLBS,24.0,70.0,144,46.0,3
DLBS,24.0,71.0,96,47.0,3
DLBS,24.0,72.0,96,48.0,3
DLBS,24.0,73.0,144,49.0,3
DLBS,24.0,74.0,104,50.0,3
DLBS,24.0,75.0,104,51.0,3
DLBS,24.0,76.0,156,52.0,3
DLBS,24.0,78.0,108,54.0,3
DLBS,24.0,79.0,162,55.0,3
DLBS,24.0,80.0,116,56.0,3
DLBS,24.0,81.0,116,57.0,3
DLBS,24.0,82.0,174,58.0,3
DLBS,24.0,83.0,120,59.0,3
DLBS,24.0,84.0,120,60.0,3
DLBS,24.0,86.0,124,62.0,3
DLBS,24.0,87.0,124,63.0,3
DLBS,24.0,88.0,186,64.0,3
DLBS,24.0,89.0,128,65.0,3
DLBS,25.0,27.0,8,2.0,3
DLBS,25.0,29.0,5,4.0,3
DLBS,25.0,30.0,4,5.0,3
DLBS,25.0,31.0,4,6.0,3
DLBS,25.0,32.0,6,7.0,3
DLBS,25.0,33.0,16,8.0,3
DLBS,25.0,34.0,16,9.0,3
DLBS,25.0,35.0,24,10.0,3
DLBS,25.0,36.0,20,11.0,3
DLBS,25.0,37.0,20,12.0,3
DLBS,25.0,38.0,30,13.0,3
DLBS,25.0,40.0,24,15.0,3
DLBS,25.0,41.0,36,16.0,3
DLBS,25.0,42.0,44,17.0,3
DLBS,25.0,43.0,44,18.0,3
DLBS,25.0,44.0,48,19.0,3
DLBS,25.0,45.0,48,20.0,3
DLBS,25.0,46.0,48,21.0,3
DLBS,25.0,47.0,48,22.0,3
DLBS,25.0,48.0,52,23.0,3
DLBS,25.0,49.0,52,24.0,3
DLBS,25.0,50.0,78,25.0,3
DLBS,25.0,51.0,52,26.0,3
DLBS,25.0,52.0,52,27.0,3
DLBS,25.0,53.0,78,28.0,3
DLBS,25.0,54.0,56,29.0,3
DLBS,25.0,55.0,56,30.0,3
DLBS,25.0,56.0,84,31.0,3
DLBS,25.0,57.0,60,32.0,3
DLBS,25.0,59.0,90,34.0,3
DLBS,25.0,60.0,64,35.0,3
DLBS,25.0,61.0,64,36.0,3
DLBS,25.0,62.0,96,37.0,3
DLBS,25.0,63.0,76,38.0,3
DLBS,25.0,64.0,76,39.0,3
DLBS,25.0,65.0,114,40.0,3
DLBS,25.0,66.0,92,41.0,3
DLBS,25.0,67.0,92,42.0,3
DLBS,25.0,68.0,138,43.0,3
DLBS,25.0,69.0,92,44.0,3
DLBS,25.0,70.0,92,45.0,3
DLBS,25.0,71.0,138,46.0,3
DLBS,25.0,72.0,100,47.0,3
DLBS,25.0,73.0,100,48.0,3
DLBS,25.0,74.0,150,49.0,3
DLBS,25.0,75.0,104,50.0,3
DLBS,25.0,76.0,104,51.0,3
DLBS,25.0,78.0,112,53.0,3
DLBS,25.0,79.0,112,54.0,3
DLBS,25.0,80.0,168,55.0,3
DLBS,25.0,81.0,116,56.0,3
DLBS,25.0,82.0,116,57.0,3
DLBS,25.0,83.0,174,58.0,3
DLBS,25.0,84.0,120,59.0,3
DLBS,25.0,86.0,180,61.0,3
DLBS,25.0,87.0,124,62.0,3
DLBS,25.0,88.0,124,63.0,3
DLBS,25.0,89.0,186,64.0,3
DLBS,26.0,29.0,3,3.0,3
DLBS,26.0,30.0,4,4.0,3
DLBS,26.0,31.0,4,5.0,3
DLBS,26.0,32.0,4,6.0,3
DLBS,26.0,33.0,6,7.0,3
DLBS,26.0,34.0,12,8.0,3
DLBS,26.0,35.0,12,9.0,3
DLBS,26.0,36.0,18,10.0,3
DLBS,26.0,37.0,16,11.0,3
DLBS,26.0,38.0,16,12.0,3
DLBS,26.0,40.0,36,14.0,3
DLBS,26.0,41.0,36,15.0,3
DLBS,26.0,42.0,54,16.0,3
DLBS,26.0,43.0,40,17.0,3
DLBS,26.0,44.0,40,18.0,3
DLBS,26.0,45.0,42,19.0,3
DLBS,26.0,46.0,44,20.0,3
DLBS,26.0,47.0,44,21.0,3
DLBS,26.0,48.0,48,22.0,3
DLBS,26.0,49.0,44,23.0,3
DLBS,26.0,50.0,44,24.0,3
DLBS,26.0,51.0,66,25.0,3
DLBS,26.0,52.0,52,26.0,3
DLBS,26.0,53.0,52,27.0,3
DLBS,26.0,54.0,78,28.0,3
DLBS,26.0,55.0,60,29.0,3
DLBS,26.0,56.0,60,30.0,3
DLBS,26.0,57.0,90,31.0,3
DLBS,26.0,59.0,56,33.0,3
DLBS,26.0,60.0,84,34.0,3
DLBS,26.0,61.0,72,35.0,3
DLBS,26.0,62.0,72,36.0,3
DLBS,26.0,63.0,108,37.0,3
DLBS,26.0,64.0,84,38.0,3
DLBS,26.0,65.0,84,39.0,3
DLBS,26.0,66.0,120,40.0,3
DLBS,26.0,67.0,84,41.0,3
DLBS,26.0,68.0,84,42.0,3
DLBS,26.0,69.0,126,43.0,3
DLBS,26.0,70.0,92,44.0,3
DLBS,26.0,71.0,92,45.0,3
DLBS,26.0,72.0,138,46.0,3
DLBS,26.0,73.0,96,47.0,3
DLBS,26.0,74.0,96,48.0,3
DLBS,26.0,75.0,144,49.0,3
DLBS,26.0,76.0,104,50.0,3
DLBS,26.0,78.0,156,52.0,3
DLBS,26.0,79.0,108,53.0,3
DLBS,26.0,80.0,108,54.0,3
DLBS,26.0,81.0,162,55.0,3
DLBS,26.0,82.0,112,56.0,3
DLBS,26.0,83.0,112,57.0,3
DLBS,26.0,84.0,168,58.0,3
DLBS,26.0,86.0,116,60.0,3
DLBS,26.0,87.0,174,61.0,3
DLBS,26.0,88.0,116,62.0,3
DLBS,26.0,89.0,116,63.0,3
DLBS,27.0,29.0,1,2.0,3
DLBS,27.0,30.0,2,3.0,3
DLBS,27.0,31.0,4,4.0,3
DLBS,27.0,32.0,4,5.0,3
DLBS,27.0,33.0,4,6.0,3
DLBS,27.0,34.0,6,7.0,3
DLBS,27.0,35.0,8,8.0,3
DLBS,27.0,36.0,8,9.0,3
DLBS,27.0,37.0,12,10.0,3
DLBS,27.0,38.0,28,11.0,3
DLBS,27.0,40.0,42,13.0,3
DLBS,27.0,41.0,32,14.0,3
DLBS,27.0,42.0,32,15.0,3
DLBS,27.0,43.0,36,16.0,3
DLBS,27.0,44.0,44,17.0,3
DLBS,27.0,45.0,44,18.0,3
DLBS,27.0,46.0,42,19.0,3
DLBS,27.0,47.0,40,20.0,3
DLBS,27.0,48.0,40,21.0,3
DLBS,27.0,49.0,60,22.0,3
DLBS,27.0,50.0,48,23.0,3
DLBS,27.0,51.0,48,24.0,3
DLBS,27.0,52.0,72,25.0,3
DLBS,27.0,53.0,56,26.0,3
DLBS,27.0,54.0,56,27.0,3
DLBS,27.0,55.0,84,28.0,3
DLBS,27.0,56.0,44,29.0,3
DLBS,27.0,57.0,44,30.0,3
DLBS,27.0,59.0,56,32.0,3
DLBS,27.0,60.0,56,33.0,3
DLBS,27.0,61.0,84,34.0,3
DLBS,27.0,62.0,72,35.0,3
DLBS,27.0,63.0,72,36.0,3
DLBS,27.0,64.0,102,37.0,3
DLBS,27.0,65.0,76,38.0,3
DLBS,27.0,66.0,76,39.0,3
DLBS,27.0,67.0,114,40.0,3
DLBS,27.0,68.0,84,41.0,3
DLBS,27.0,69.0,84,42.0,3
DLBS,27.0,70.0,126,43.0,3
DLBS,27.0,71.0,88,44.0,3
DLBS,27.0,72.0,88,45.0,3
DLBS,27.0,73.0,132,46.0,3
DLBS,27.0,74.0,96,47.0,3
DLBS,27.0,75.0,96,48.0,3
DLBS,27.0,76.0,144,49.0,3
DLBS,27.0,78.0,100,51.0,3
DLBS,27.0,79.0,150,52.0,3
DLBS,27.0,80.0,104,53.0,3
DLBS,27.0,81.0,104,54.0,3
DLBS,27.0,82.0,156,55.0,3
DLBS,27.0,83.0,108,56.0,3
DLBS,27.0,84.0,108,57.0,3
DLBS,27.0,86.0,108,59.0,3
DLBS,27.0,87.0,108,60.0,3
DLBS,27.0,88.0,162,61.0,3
DLBS,27.0,89.0,120,62.0,3
DLBS,29.0,31.0,2,2.0,3
DLBS,29.0,32.0,4,3.0,3
DLBS,29.0,33.0,6,4.0,3
DLBS,29.0,34.0,24,5.0,3
DLBS,29.0,35.0,24,6.0,3
DLBS,29.0,36.0,24,7.0,3
DLBS,29.0,37.0,20,8.0,3
DLBS,29.0,38.0,20,9.0,3
DLBS,29.0,40.0,40,11.0,3
DLBS,29.0,41.0,40,12.0,3
DLBS,29.0,42.0,30,13.0,3
DLBS,29.0,43.0,32,14.0,3
DLBS,29.0,44.0,32,15.0,3
DLBS,29.0,45.0,36,16.0,3
DLBS,29.0,46.0,36,17.0,3
DLBS,29.0,47.0,36,18.0,3
DLBS,29.0,48.0,48,19.0,3
DLBS,29.0,49.0,48,20.0,3
DLBS,29.0,50.0,48,21.0,3
DLBS,29.0,51.0,72,22.0,3
DLBS,29.0,52.0,40,23.0,3
DLBS,29.0,53.0,40,24.0,3
DLBS,29.0,54.0,60,25.0,3
DLBS,29.0,55.0,36,26.0,3
DLBS,29.0,56.0,36,27.0,3
DLBS,29.0,57.0,54,28.0,3
DLBS,29.0,59.0,52,30.0,3
DLBS,29.0,60.0,78,31.0,3
DLBS,29.0,61.0,72,32.0,3
DLBS,29.0,62.0,72,33.0,3
DLBS,29.0,63.0,96,34.0,3
DLBS,29.0,64.0,80,35.0,3
DLBS,29.0,65.0,80,36.0,3
DLBS,29.0,66.0,102,37.0,3
DLBS,29.0,67.0,84,38.0,3
DLBS,29.0,68.0,84,39.0,3
DLBS,29.0,69.0,114,40.0,3
DLBS,29.0,70.0,92,41.0,3
DLBS,29.0,71.0,92,42.0,3
DLBS,29.0,72.0,138,43.0,3
DLBS,29.0,73.0,96,44.0,3
DLBS,29.0,74.0,96,45.0,3
DLBS,29.0,75.0,144,46.0,3
DLBS,29.0,76.0,100,47.0,3
DLBS,29.0,78.0,150,49.0,3
DLBS,29.0,79.0,104,50.0,3
DLBS,29.0,80.0,104,51.0,3
DLBS,29.0,81.0,156,52.0,3
DLBS,29.0,82.0,104,53.0,3
DLBS,29.0,83.0,104,54.0,3
DLBS,29.0,84.0,156,55.0,3
DLBS,29.0,86.0,116,57.0,3
DLBS,29.0,87.0,174,58.0,3
DLBS,29.0,88.0,124,59.0,3
DLBS,29.0,89.0,124,60.0,3
DLBS,30.0,32.0,12,2.0,3
DLBS,30.0,33.0,24,3.0,3
DLBS,30.0,34.0,24,4.0,3
DLBS,30.0,35.0,20,5.0,3
DLBS,30.0,36.0,20,6.0,3
DLBS,30.0,37.0,30,7.0,3
DLBS,30.0,38.0,32,8.0,3
DLBS,30.0,40.0,36,10.0,3
DLBS,30.0,41.0,32,11.0,3
DLBS,30.0,42.0,32,12.0,3
DLBS,30.0,43.0,24,13.0,3
DLBS,30.0,44.0,28,14.0,3
DLBS,30.0,45.0,28,15.0,3
DLBS,30.0,46.0,42,16.0,3
DLBS,30.0,47.0,40,17.0,3
DLBS,30.0,48.0,40,18.0,3
DLBS,30.0,49.0,54,19.0,3
DLBS,30.0,50.0,36,20.0,3
DLBS,30.0,51.0,36,21.0,3
DLBS,30.0,52.0,54,22.0,3
DLBS,30.0,53.0,36,23.0,3
DLBS,30.0,54.0,36,24.0,3
DLBS,30.0,55.0,54,25.0,3
DLBS,30.0,56.0,44,26.0,3
DLBS,30.0,57.0,44,27.0,3
DLBS,30.0,59.0,68,29.0,3
DLBS,30.0,60.0,68,30.0,3
DLBS,30.0,61.0,102,31.0,3
DLBS,30.0,62.0,80,32.0,3
DLBS,30.0,63.0,80,33.0,3
DLBS,30.0,64.0,96,34.0,3
DLBS,30.0,65.0,84,35.0,3
DLBS,30.0,66.0,84,36.0,3
DLBS,30.0,67.0,96,37.0,3
DLBS,30.0,68.0,92,38.0,3
DLBS,30.0,69.0,92,39.0,3
DLBS,30.0,70.0,120,40.0,3
DLBS,30.0,71.0,96,41.0,3
DLBS,30.0,72.0,96,42.0,3
DLBS,30.0,73.0,144,43.0,3
DLBS,30.0,74.0,100,44.0,3
DLBS,30.0,75.0,100,45.0,3
DLBS,30.0,76.0,150,46.0,3
DLBS,30.0,78.0,104,48.0,3
DLBS,30.0,79.0,156,49.0,3
DLBS,30.0,80.0,104,50.0,3
DLBS,30.0,81.0,104,51.0,3
DLBS,30.0,82.0,156,52.0,3
DLBS,30.0,83.0,116,53.0,3
DLBS,30.0,84.0,116,54.0,3
DLBS,30.0,86.0,124,56.0,3
DLBS,30.0,87.0,124,57.0,3
DLBS,30.0,88.0,186,58.0,3
DLBS,30.0,89.0,140,59.0,3
DLBS,31.0,33.0,12,2.0,3
DLBS,31.0,34.0,16,3.0,3
DLBS,31.0,35.0,24,4.0,3
DLBS,31.0,36.0,16,5.0,3
DLBS,31.0,37.0,16,6.0,3
DLBS,31.0,38.0,24,7.0,3
DLBS,31.0,40.0,28,9.0,3
DLBS,31.0,41.0,18,10.0,3
DLBS,31.0,42.0,28,11.0,3
DLBS,31.0,43.0,28,12.0,3
DLBS,31.0,44.0,30,13.0,3
DLBS,31.0,45.0,36,14.0,3
DLBS,31.0,46.0,36,15.0,3
DLBS,31.0,47.0,48,16.0,3
DLBS,31.0,48.0,32,17.0,3
DLBS,31.0,49.0,32,18.0,3
DLBS,31.0,50.0,48,19.0,3
DLBS,31.0,51.0,32,20.0,3
DLBS,31.0,52.0,32,21.0,3
DLBS,31.0,53.0,48,22.0,3
DLBS,31.0,54.0,32,23.0,3
DLBS,31.0,55.0,32,24.0,3
DLBS,31.0,56.0,48,25.0,3
DLBS,31.0,57.0,52,26.0,3
DLBS,31.0,59.0,78,28.0,3
DLBS,31.0,60.0,72,29.0,3
DLBS,31.0,61.0,72,30.0,3
DLBS,31.0,62.0,90,31.0,3
DLBS,31.0,63.0,80,32.0,3
DLBS,31.0,64.0,80,33.0,3
DLBS,31.0,65.0,90,34.0,3
DLBS,31.0,66.0,88,35.0,3
DLBS,31.0,67.0,88,36.0,3
DLBS,31.0,68.0,102,37.0,3
DLBS,31.0,69.0,92,38.0,3
DLBS,31.0,70.0,92,39.0,3
DLBS,31.0,71.0,132,40.0,3
DLBS,31.0,72.0,96,41.0,3
DLBS,31.0,73.0,96,42.0,3
DLBS,31.0,74.0,144,43.0,3
DLBS,31.0,75.0,100,44.0,3
DLBS,31.0,76.0,100,45.0,3
DLBS,31.0,78.0,100,47.0,3
DLBS,31.0,79.0,100,48.0,3
DLBS,31.0,80.0,150,49.0,3
DLBS,31.0,81.0,112,50.0,3
DLBS,31.0,82.0,112,51.0,3
DLBS,31.0,83.0,168,52.0,3
DLBS,31.0,84.0,120,53.0,3
DLBS,31.0,86.0,180,55.0,3
DLBS,31.0,87.0,136,56.0,3
DLBS,31.0,88.0,136,57.0,3
DLBS,31.0,89.0,204,58.0,3
DLBS,32.0,34.0,8,2.0,3
DLBS,32.0,35.0,16,3.0,3
DLBS,32.0,36.0,6,4.0,3
DLBS,32.0,37.0,20,5.0,3
DLBS,32.0,38.0,20,6.0,3
DLBS,32.0,40.0,20,8.0,3
DLBS,32.0,41.0,20,9.0,3
DLBS,32.0,42.0,18,10.0,3
DLBS,32.0,43.0,28,11.0,3
DLBS,32.0,44.0,28,12.0,3
DLBS,32.0,45.0,36,13.0,3
DLBS,32.0,46.0,24,14.0,3
DLBS,32.0,47.0,24,15.0,3
DLBS,32.0,48.0,36,16.0,3
DLBS,32.0,49.0,28,17.0,3
DLBS,32.0,50.0,28,18.0,3
DLBS,32.0,51.0,42,19.0,3
DLBS,32.0,52.0,32,20.0,3
DLBS,32.0,53.0,32,21.0,3
DLBS,32.0,54.0,48,22.0,3
DLBS,32.0,55.0,44,23.0,3
DLBS,32.0,56.0,44,24.0,3
DLBS,32.0,57.0,66,25.0,3
DLBS,32.0,59.0,56,27.0,3
DLBS,32.0,60.0,84,28.0,3
DLBS,32.0,61.0,60,29.0,3
DLBS,32.0,62.0,60,30.0,3
DLBS,32.0,63.0,90,31.0,3
DLBS,32.0,64.0,68,32.0,3
DLBS,32.0,65.0,68,33.0,3
DLBS,32.0,66.0,78,34.0,3
DLBS,32.0,67.0,72,35.0,3
DLBS,32.0,68.0,72,36.0,3
DLBS,32.0,69.0,108,37.0,3
DLBS,32.0,70.0,76,38.0,3
DLBS,32.0,71.0,76,39.0,3
DLBS,32.0,72.0,114,40.0,3
DLBS,32.0,73.0,80,41.0,3
DLBS,32.0,74.0,80,42.0,3
DLBS,32.0,75.0,120,43.0,3
DLBS,32.0,76.0,80,44.0,3
DLBS,32.0,78.0,120,46.0,3
DLBS,32.0,79.0,92,47.0,3
DLBS,32.0,80.0,92,48.0,3
DLBS,32.0,81.0,138,49.0,3
DLBS,32.0,82.0,100,50.0,3
DLBS,32.0,83.0,100,51.0,3
DLBS,32.0,84.0,150,52.0,3
DLBS,32.0,86.0,116,54.0,3
DLBS,32.0,87.0,174,55.0,3
DLBS,32.0,88.0,120,56.0,3
DLBS,32.0,89.0,120,57.0,3
DLBS,33.0,35.0,8,2.0,3
DLBS,33.0,36.0,4,3.0,3
DLBS,33.0,37.0,6,4.0,3
DLBS,33.0,38.0,16,5.0,3
DLBS,33.0,40.0,18,7.0,3
DLBS,33.0,41.0,24,8.0,3
DLBS,33.0,42.0,24,9.0,3
DLBS,33.0,43.0,18,10.0,3
DLBS,33.0,44.0,20,11.0,3
DLBS,33.0,45.0,20,12.0,3
DLBS,33.0,46.0,30,13.0,3
DLBS,33.0,47.0,24,14.0,3
DLBS,33.0,48.0,24,15.0,3
DLBS,33.0,49.0,36,16.0,3
DLBS,33.0,50.0,28,17.0,3
DLBS,33.0,51.0,28,18.0,3
DLBS,33.0,52.0,42,19.0,3
DLBS,33.0,53.0,32,20.0,3
DLBS,33.0,54.0,32,21.0,3
DLBS,33.0,55.0,48,22.0,3
DLBS,33.0,56.0,52,23.0,3
DLBS,33.0,57.0,52,24.0,3
DLBS,33.0,59.0,56,26.0,3
DLBS,33.0,60.0,56,27.0,3
DLBS,33.0,61.0,84,28.0,3
DLBS,33.0,62.0,64,29.0,3
DLBS,33.0,63.0,64,30.0,3
DLBS,33.0,64.0,78,31.0,3
DLBS,33.0,65.0,68,32.0,3
DLBS,33.0,66.0,68,33.0,3
DLBS,33.0,67.0,78,34.0,3
DLBS,33.0,68.0,72,35.0,3
DLBS,33.0,69.0,72,36.0,3
DLBS,33.0,70.0,108,37.0,3
DLBS,33.0,71.0,76,38.0,3
DLBS,33.0,72.0,76,39.0,3
DLBS,33.0,73.0,114,40.0,3
DLBS,33.0,74.0,76,41.0,3
DLBS,33.0,75.0,76,42.0,3
DLBS,33.0,76.0,114,43.0,3
DLBS,33.0,78.0,88,45.0,3
DLBS,33.0,79.0,132,46.0,3
DLBS,33.0,80.0,96,47.0,3
DLBS,33.0,81.0,96,48.0,3
DLBS,33.0,82.0,144,49.0,3
DLBS,33.0,83.0,112,50.0,3
DLBS,33.0,84.0,112,51.0,3
DLBS,33.0,86.0,116,53.0,3
DLBS,33.0,87.0,116,54.0,3
DLBS,33.0,88.0,174,55.0,3
DLBS,33.0,89.0,128,56.0,3
DLBS,34.0,36.0,2,2.0,3
DLBS,34.0,37.0,4,3.0,3
DLBS,34.0,38.0,6,4.0,3
DLBS,34.0,40.0,20,6.0,3
DLBS,34.0,41.0,6,7.0,3
DLBS,34.0,42.0,12,8.0,3
DLBS,34.0,43.0,12,9.0,3
DLBS,34.0,44.0,18,10.0,3
DLBS,34.0,45.0,16,11.0,3
DLBS,34.0,46.0,16,12.0,3
DLBS,34.0,47.0,24,13.0,3
DLBS,34.0,48.0,24,14.0,3
DLBS,34.0,49.0,24,15.0,3
DLBS,34.0,50.0,36,16.0,3
DLBS,34.0,51.0,32,17.0,3
DLBS,34.0,52.0,32,18.0,3
DLBS,34.0,53.0,48,19.0,3
DLBS,34.0,54.0,40,20.0,3
DLBS,34.0,55.0,40,21.0,3
DLBS,34.0,56.0,60,22.0,3
DLBS,34.0,57.0,44,23.0,3
DLBS,34.0,59.0,66,25.0,3
DLBS,34.0,60.0,52,26.0,3
DLBS,34.0,61.0,52,27.0,3
DLBS,34.0,62.0,78,28.0,3
DLBS,34.0,63.0,56,29.0,3
DLBS,34.0,64.0,56,30.0,3
DLBS,34.0,65.0,66,31.0,3
DLBS,34.0,66.0,60,32.0,3
DLBS,34.0,67.0,60,33.0,3
DLBS,34.0,68.0,90,34.0,3
DLBS,34.0,69.0,64,35.0,3
DLBS,34.0,70.0,64,36.0,3
DLBS,34.0,71.0,96,37.0,3
DLBS,34.0,72.0,64,38.0,3
DLBS,34.0,73.0,64,39.0,3
DLBS,34.0,74.0,96,40.0,3
DLBS,34.0,75.0,76,41.0,3
DLBS,34.0,76.0,76,42.0,3
DLBS,34.0,78.0,84,44.0,3
DLBS,34.0,79.0,84,45.0,3
DLBS,34.0,80.0,126,46.0,3
DLBS,34.0,81.0,100,47.0,3
DLBS,34.0,82.0,100,48.0,3
DLBS,34.0,83.0,150,49.0,3
DLBS,34.0,84.0,104,50.0,3
DLBS,34.0,86.0,156,52.0,3
DLBS,34.0,87.0,116,53.0,3
DLBS,34.0,88.0,116,54.0,3
DLBS,34.0,89.0,174,55.0,3
DLBS,35.0,37.0,8,2.0,3
DLBS,35.0,38.0,8,3.0,3
DLBS,35.0,40.0,12,5.0,3
DLBS,35.0,41.0,12,6.0,3
DLBS,35.0,42.0,12,7.0,3
DLBS,35.0,43.0,12,8.0,3
DLBS,35.0,44.0,12,9.0,3
DLBS,35.0,45.0,18,10.0,3
DLBS,35.0,46.0,20,11.0,3
DLBS,35.0,47.0,20,12.0,3
DLBS,35.0,48.0,30,13.0,3
DLBS,35.0,49.0,28,14.0,3
DLBS,35.0,50.0,28,15.0,3
DLBS,35.0,51.0,42,16.0,3
DLBS,35.0,52.0,32,17.0,3
DLBS,35.0,53.0,32,18.0,3
DLBS,35.0,54.0,48,19.0,3
DLBS,35.0,55.0,40,20.0,3
DLBS,35.0,56.0,40,21.0,3
DLBS,35.0,57.0,60,22.0,3
DLBS,35.0,59.0,48,24.0,3
DLBS,35.0,60.0,72,25.0,3
DLBS,35.0,61.0,52,26.0,3
DLBS,35.0,62.0,52,27.0,3
DLBS,35.0,63.0,72,28.0,3
DLBS,35.0,64.0,56,29.0,3
DLBS,35.0,65.0,56,30.0,3
DLBS,35.0,66.0,60,31.0,3
DLBS,35.0,67.0,60,32.0,3
DLBS,35.0,68.0,60,33.0,3
DLBS,35.0,69.0,90,34.0,3
DLBS,35.0,70.0,60,35.0,3
DLBS,35.0,71.0,60,36.0,3
DLBS,35.0,72.0,90,37.0,3
DLBS,35.0,73.0,72,38.0,3
DLBS,35.0,74.0,72,39.0,3
DLBS,35.0,75.0,108,40.0,3
DLBS,35.0,76.0,80,41.0,3
DLBS,35.0,78.0,120,43.0,3
DLBS,35.0,79.0,96,44.0,3
DLBS,35.0,80.0,96,45.0,3
DLBS,35.0,81.0,144,46.0,3
DLBS,35.0,82.0,100,47.0,3
DLBS,35.0,83.0,100,48.0,3
DLBS,35.0,84.0,150,49.0,3
DLBS,35.0,86.0,112,51.0,3
DLBS,35.0,87.0,168,52.0,3
DLBS,35.0,88.0,128,53.0,3
DLBS,35.0,89.0,128,54.0,3
DLBS,36.0,38.0,4,2.0,3
DLBS,36.0,40.0,6,4.0,3
DLBS,36.0,41.0,4,5.0,3
DLBS,36.0,42.0,4,6.0,3
DLBS,36.0,43.0,6,7.0,3
DLBS,36.0,44.0,12,8.0,3
DLBS,36.0,45.0,12,9.0,3
DLBS,36.0,46.0,18,10.0,3
DLBS,36.0,47.0,24,11.0,3
DLBS,36.0,48.0,24,12.0,3
DLBS,36.0,49.0,36,13.0,3
DLBS,36.0,50.0,32,14.0,3
DLBS,36.0,51.0,32,15.0,3
DLBS,36.0,52.0,48,16.0,3
DLBS,36.0,53.0,36,17.0,3
DLBS,36.0,54.0,36,18.0,3
DLBS,36.0,55.0,54,19.0,3
DLBS,36.0,56.0,48,20.0,3
DLBS,36.0,57.0,48,21.0,3
DLBS,36.0,59.0,52,23.0,3
DLBS,36.0,60.0,52,24.0,3
DLBS,36.0,61.0,78,25.0,3
DLBS,36.0,62.0,56,26.0,3
