,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site,Repeated
1410,10,Pooled data Test,0.5574162679425837,0.6244019138755981,0.6274509803921569,0.8421052631578947,['random_Q'],SALD,9
1411,10,Pooled data Test,0.6375,0.7777777777777778,0.6984126984126984,0.7333333333333333,['random_Q'],eNKI,9
1412,10,Pooled data Test,0.6537037037037037,0.7333333333333333,0.5365853658536586,0.4074074074074074,['random_Q'],CamCAN,9
1413,10,Pooled data Train,0.7891737891737891,0.9256093700538145,0.8253968253968254,0.9629629629629629,['random_Q'],SALD,9
1414,10,Pooled data Train,0.9128526645768025,0.9644200626959248,0.9137931034482759,0.9636363636363636,['random_Q'],eNKI,9
1415,10,Pooled data Train,0.8131938857602574,0.9284794851166532,0.79,0.6991150442477876,['random_Q'],CamCAN,9
1416,11,Pooled data Test,0.6068376068376069,0.6794871794871795,0.6060606060606061,0.7692307692307693,['random_Q'],SALD,9
1417,11,Pooled data Test,0.7923387096774194,0.8508064516129032,0.8115942028985508,0.875,['random_Q'],eNKI,9
1418,11,Pooled data Test,0.7048984468339308,0.8578255675029869,0.625,0.4838709677419355,['random_Q'],CamCAN,9
1419,11,Pooled data Train,0.7574992991309224,0.9101485842444631,0.8058252427184466,0.9540229885057471,['random_Q'],SALD,9
1420,11,Pooled data Train,0.894070676180768,0.9646619096160379,0.8949771689497716,0.9074074074074074,['random_Q'],eNKI,9
1421,11,Pooled data Train,0.8084760899569701,0.931639197856621,0.7789473684210526,0.6788990825688074,['random_Q'],CamCAN,9
1422,12,Pooled data Test,0.6695652173913043,0.7043478260869565,0.7391304347826086,0.7391304347826086,['random_Q'],SALD,9
1423,12,Pooled data Test,0.7202380952380952,0.8452380952380952,0.7575757575757576,0.8333333333333334,['random_Q'],eNKI,9
1424,12,Pooled data Test,0.5942028985507246,0.6574440052700923,0.5217391304347826,0.5217391304347826,['random_Q'],CamCAN,9
1425,12,Pooled data Train,0.7886172650878533,0.9025210084033614,0.7953216374269005,0.8831168831168831,['random_Q'],SALD,9
1426,12,Pooled data Train,0.8698863636363636,0.9575487012987013,0.8755364806866953,0.9272727272727272,['random_Q'],eNKI,9
1427,12,Pooled data Train,0.827062864446042,0.9216391085549964,0.803921568627451,0.7008547008547008,['random_Q'],CamCAN,9
1428,13,Pooled data Test,0.5566666666666666,0.6033333333333334,0.6451612903225806,0.8333333333333334,['random_Q'],SALD,9
1429,13,Pooled data Test,0.8095238095238095,0.8526785714285714,0.8,0.8333333333333334,['random_Q'],eNKI,9
1430,13,Pooled data Test,0.6234472049689441,0.6801242236024845,0.5652173913043478,0.4642857142857143,['random_Q'],CamCAN,9
1431,13,Pooled data Train,0.7807017543859649,0.8912280701754385,0.8047337278106509,0.8947368421052632,['random_Q'],SALD,9
1432,13,Pooled data Train,0.885314039408867,0.9605911330049262,0.8916666666666667,0.9224137931034483,['random_Q'],eNKI,9
1433,13,Pooled data Train,0.82257326007326,0.9258241758241759,0.7959183673469388,0.6964285714285714,['random_Q'],CamCAN,9
1434,14,Pooled data Test,0.6333333333333333,0.7023809523809523,0.6511627906976745,0.6666666666666666,['random_Q'],SALD,9
1435,14,Pooled data Test,0.7270114942528736,0.8074712643678161,0.7272727272727273,0.8333333333333334,['random_Q'],eNKI,9
1436,14,Pooled data Test,0.6792114695340502,0.7586618876941458,0.6545454545454545,0.5806451612903226,['random_Q'],CamCAN,9
1437,14,Pooled data Train,0.7870253164556962,0.9218354430379747,0.8111111111111111,0.9240506329113924,['random_Q'],SALD,9
1438,14,Pooled data Train,0.8624961168064615,0.9477322149735943,0.8713692946058091,0.9051724137931034,['random_Q'],eNKI,9
1439,14,Pooled data Train,0.8084760899569701,0.9127222537955673,0.7789473684210526,0.6788990825688074,['random_Q'],CamCAN,9
1440,15,Pooled data Test,0.5968421052631578,0.6547368421052632,0.6792452830188679,0.72,['random_Q'],SALD,9
1441,15,Pooled data Test,0.7296996662958843,0.8298109010011124,0.7647058823529411,0.8387096774193549,['random_Q'],eNKI,9
1442,15,Pooled data Test,0.44642857142857145,0.6214285714285714,0.2857142857142857,0.25,['random_Q'],CamCAN,9
1443,15,Pooled data Train,0.7923456790123456,0.9048559670781894,0.8023952095808383,0.8933333333333333,['random_Q'],SALD,9
1444,15,Pooled data Train,0.8638730473592859,0.9566906355897181,0.8660714285714286,0.8899082568807339,['random_Q'],eNKI,9
1445,15,Pooled data Train,0.8482142857142857,0.9223214285714285,0.8333333333333334,0.75,['random_Q'],CamCAN,9
1446,16,Pooled data Test,0.5325814536340852,0.5739348370927319,0.5777777777777777,0.6842105263157895,['random_Q'],SALD,9
1447,16,Pooled data Test,0.7117647058823529,0.8388235294117646,0.7777777777777778,0.8235294117647058,['random_Q'],eNKI,9
1448,16,Pooled data Test,0.7108695652173913,0.7666666666666666,0.631578947368421,0.5217391304347826,['random_Q'],CamCAN,9
