,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site,Repeated
2533,22,Pooled data Test,0.6591784338896021,0.7535301668806162,0.6582278481012658,0.6842105263157895,['random_Q'],eNKI,16
2534,22,Pooled data Test,0.711111111111111,0.8203703703703704,0.64,0.5333333333333333,['random_Q'],CamCAN,16
2535,22,Pooled data Train,0.8224263633712452,0.8988626421697288,0.8265682656826568,0.8818897637795275,['random_Q'],SALD,16
2536,22,Pooled data Train,0.8584551495016611,0.9469767441860465,0.8650137741046832,0.8971428571428571,['random_Q'],eNKI,16
2537,22,Pooled data Train,0.792081447963801,0.9154411764705882,0.7666666666666667,0.6764705882352942,['random_Q'],CamCAN,16
2538,23,Pooled data Test,0.6116771159874608,0.6747648902821317,0.5671641791044776,0.6551724137931034,['random_Q'],SALD,16
2539,23,Pooled data Test,0.7694352159468438,0.8073089700996678,0.7857142857142857,0.7674418604651163,['random_Q'],eNKI,16
2540,23,Pooled data Test,0.7380122057541412,0.8509154315605929,0.6779661016949152,0.5405405405405406,['random_Q'],CamCAN,16
2541,23,Pooled data Train,0.760559294499884,0.8825713622650266,0.8025889967637541,0.8920863309352518,['random_Q'],SALD,16
2542,23,Pooled data Train,0.8599801718440185,0.9450760079312625,0.8611898016997167,0.8941176470588236,['random_Q'],eNKI,16
2543,23,Pooled data Train,0.8384151593453919,0.9394774619580821,0.8173913043478261,0.7286821705426356,['random_Q'],CamCAN,16
2544,24,Pooled data Test,0.7833333333333333,0.8544444444444445,0.8,0.8666666666666667,['random_Q'],SALD,16
2545,24,Pooled data Test,0.8068917668825162,0.8677150786308973,0.8125,0.8478260869565217,['random_Q'],eNKI,16
2546,24,Pooled data Test,0.6941287878787878,0.787878787878788,0.6551724137931034,0.5757575757575758,['random_Q'],CamCAN,16
2547,24,Pooled data Train,0.75,0.8804872925855913,0.770764119601329,0.8405797101449275,['random_Q'],SALD,16
2548,24,Pooled data Train,0.8647824832263185,0.9466127984993868,0.8688046647230321,0.8922155688622755,['random_Q'],eNKI,16
2549,24,Pooled data Train,0.808523173605656,0.9217820671080685,0.7811158798283262,0.6842105263157895,['random_Q'],CamCAN,16
2550,0,Pooled data Test,0.6866666666666666,0.768,0.7,0.84,['random_Q'],SALD,17
2551,0,Pooled data Test,0.7369565217391305,0.8099999999999999,0.7619047619047619,0.8,['random_Q'],eNKI,17
2552,0,Pooled data Test,0.7411255411255411,0.9160173160173161,0.6785714285714286,0.5428571428571428,['random_Q'],CamCAN,17
2553,0,Pooled data Train,0.784508969291578,0.8799533799533801,0.810126582278481,0.8951048951048951,['random_Q'],SALD,17
2554,0,Pooled data Train,0.845542044744866,0.9345358363028543,0.8449848024316109,0.852760736196319,['random_Q'],eNKI,17
2555,0,Pooled data Train,0.8097342593124032,0.9181541640360443,0.7844827586206896,0.6946564885496184,['random_Q'],CamCAN,17
2556,1,Pooled data Test,0.6416666666666667,0.6660714285714285,0.7070707070707071,0.8333333333333334,['random_Q'],SALD,17
2557,1,Pooled data Test,0.8236803519061584,0.9120234604105572,0.8505747126436781,0.8409090909090909,['random_Q'],eNKI,17
2558,1,Pooled data Test,0.7203947368421053,0.7478070175438597,0.6521739130434783,0.625,['random_Q'],CamCAN,17
2559,1,Pooled data Train,0.7761656746031746,0.8816344246031746,0.7896678966789668,0.8492063492063492,['random_Q'],SALD,17
2560,1,Pooled data Train,0.863693998309383,0.9366993952792769,0.8604651162790697,0.8757396449704142,['random_Q'],eNKI,17
2561,1,Pooled data Train,0.838468309859155,0.9390955105633803,0.8235294117647058,0.7394366197183099,['random_Q'],CamCAN,17
2562,2,Pooled data Test,0.5866935483870968,0.6153225806451613,0.5396825396825397,0.5483870967741935,['random_Q'],SALD,17
2563,2,Pooled data Test,0.71875,0.7887731481481481,0.676056338028169,0.6666666666666666,['random_Q'],eNKI,17
2564,2,Pooled data Test,0.6688311688311688,0.7976190476190476,0.5806451612903226,0.42857142857142855,['random_Q'],CamCAN,17
2565,2,Pooled data Train,0.788748859489051,0.9037408759124088,0.8172757475083057,0.8978102189781022,['random_Q'],SALD,17
2566,2,Pooled data Train,0.8657421674370827,0.9407293271700051,0.8685714285714285,0.8587570621468926,['random_Q'],eNKI,17
2567,2,Pooled data Train,0.8536066308243728,0.9378360215053763,0.832579185520362,0.7419354838709677,['random_Q'],CamCAN,17
2568,3,Pooled data Test,0.6383415435139572,0.6921182266009852,0.6987951807228916,0.6904761904761905,['random_Q'],SALD,17
2569,3,Pooled data Test,0.7534013605442177,0.8027210884353742,0.725,0.6904761904761905,['random_Q'],eNKI,17
2570,3,Pooled data Test,0.670625,0.78125,0.6086956521739131,0.56,['random_Q'],CamCAN,17
2571,3,Pooled data Train,0.7915096494233185,0.8845495032545392,0.7925925925925926,0.8492063492063492,['random_Q'],SALD,17
2572,3,Pooled data Train,0.8588289830266723,0.9348167165882184,0.8676056338028169,0.9005847953216374,['random_Q'],eNKI,17
2573,3,Pooled data Train,0.8031120990790728,0.9169048375145549,0.7773279352226721,0.6808510638297872,['random_Q'],CamCAN,17
2574,4,Pooled data Test,0.5985221674876847,0.6379310344827587,0.6349206349206349,0.7142857142857143,['random_Q'],SALD,17
2575,4,Pooled data Test,0.7370231394621638,0.8036272670419011,0.7469879518072289,0.7560975609756098,['random_Q'],eNKI,17
2576,4,Pooled data Test,0.6646341463414633,0.7432926829268293,0.5970149253731343,0.5,['random_Q'],CamCAN,17
2577,4,Pooled data Train,0.7882065775950668,0.8916238437821171,0.8065573770491803,0.8785714285714286,['random_Q'],SALD,17
2578,4,Pooled data Train,0.8381448810478482,0.9366145415664261,0.8372093023255814,0.8372093023255814,['random_Q'],eNKI,17
2579,4,Pooled data Train,0.8251111111111111,0.9265396825396824,0.8053097345132744,0.7222222222222222,['random_Q'],CamCAN,17
2580,5,Pooled data Test,0.6001602564102564,0.6682692307692308,0.6027397260273972,0.6875,['random_Q'],SALD,17
2581,5,Pooled data Test,0.7316017316017316,0.856060606060606,0.7472527472527473,0.7727272727272727,['random_Q'],eNKI,17
2582,5,Pooled data Test,0.7195378151260504,0.7941176470588235,0.7,0.6176470588235294,['random_Q'],CamCAN,17
2583,5,Pooled data Train,0.7667578659370725,0.9009917920656634,0.7973421926910299,0.8823529411764706,['random_Q'],SALD,17
2584,5,Pooled data Train,0.8590262638845635,0.9392366517872591,0.8628571428571429,0.893491124260355,['random_Q'],eNKI,17
2585,5,Pooled data Train,0.8232872200263505,0.9347826086956522,0.7982832618025751,0.7045454545454546,['random_Q'],CamCAN,17
2586,6,Pooled data Test,0.5863970588235294,0.6213235294117647,0.6493506493506493,0.7352941176470589,['random_Q'],SALD,17
2587,6,Pooled data Test,0.7266746411483254,0.8289473684210525,0.7608695652173914,0.7954545454545454,['random_Q'],eNKI,17
2588,6,Pooled data Test,0.7439903846153846,0.8533653846153846,0.71875,0.71875,['random_Q'],CamCAN,17
2589,6,Pooled data Train,0.7783691834942932,0.8884438103599648,0.7931034482758621,0.8582089552238806,['random_Q'],SALD,17
2590,6,Pooled data Train,0.8635841081994928,0.9374133558748943,0.8629737609329446,0.8757396449704142,['random_Q'],eNKI,17
2591,6,Pooled data Train,0.8457809378305323,0.920143377600188,0.8284518828451883,0.7388059701492538,['random_Q'],CamCAN,17
2592,7,Pooled data Test,0.6349206349206349,0.6666666666666666,0.625,0.7142857142857143,['random_Q'],SALD,17
2593,7,Pooled data Test,0.7271317829457364,0.8124031007751937,0.7333333333333333,0.7333333333333333,['random_Q'],eNKI,17
2594,7,Pooled data Test,0.6948924731182795,0.7464157706093191,0.6666666666666666,0.5833333333333334,['random_Q'],CamCAN,17
2595,7,Pooled data Train,0.7835497835497836,0.8916125541125541,0.8116883116883117,0.8928571428571429,['random_Q'],SALD,17
2596,7,Pooled data Train,0.8758403361344538,0.936624649859944,0.8771929824561403,0.8928571428571429,['random_Q'],eNKI,17
2597,7,Pooled data Train,0.8207977207977208,0.9330484330484331,0.8,0.7230769230769231,['random_Q'],CamCAN,17
2598,8,Pooled data Test,0.5799242424242425,0.628030303030303,0.6428571428571429,0.675,['random_Q'],SALD,17
2599,8,Pooled data Test,0.7429136453526697,0.8068556361239289,0.7297297297297297,0.7297297297297297,['random_Q'],eNKI,17
2600,8,Pooled data Test,0.6666666666666667,0.7560763888888888,0.5925925925925926,0.5,['random_Q'],CamCAN,17
2601,8,Pooled data Train,0.7782407407407408,0.8963541666666667,0.7915194346289752,0.875,['random_Q'],SALD,17
2602,8,Pooled data Train,0.8561707188160677,0.9416292283298098,0.8595505617977528,0.8693181818181818,['random_Q'],eNKI,17
2603,8,Pooled data Train,0.8351320321469575,0.9249712973593571,0.8135593220338984,0.7164179104477612,['random_Q'],CamCAN,17
2604,9,Pooled data Test,0.7216386554621849,0.7941176470588235,0.7536231884057971,0.7647058823529411,['random_Q'],SALD,17
2605,9,Pooled data Test,0.757000474608448,0.8310393925011864,0.7317073170731707,0.6976744186046512,['random_Q'],eNKI,17
2606,9,Pooled data Test,0.625,0.7734375,0.5384615384615384,0.4375,['random_Q'],CamCAN,17
2607,9,Pooled data Train,0.765138592750533,0.8713219616204692,0.782608695652174,0.8731343283582089,['random_Q'],SALD,17
2608,9,Pooled data Train,0.8499282639885222,0.9284433285509325,0.8554913294797688,0.8705882352941177,['random_Q'],eNKI,17
2609,9,Pooled data Train,0.8283582089552239,0.9268768099799509,0.8050847457627118,0.7089552238805971,['random_Q'],CamCAN,17
2610,10,Pooled data Test,0.6668625146886016,0.6797884841363102,0.7157894736842105,0.7391304347826086,['random_Q'],SALD,17
2611,10,Pooled data Test,0.8162321278385198,0.8746846089150547,0.7868852459016393,0.8275862068965517,['random_Q'],eNKI,17
2612,10,Pooled data Test,0.747926267281106,0.8617511520737327,0.7301587301587301,0.6571428571428571,['random_Q'],CamCAN,17
2613,10,Pooled data Train,0.793767988987611,0.8940683268677262,0.8029739776951673,0.8852459016393442,['random_Q'],SALD,17
2614,10,Pooled data Train,0.8473837209302326,0.9318124368048533,0.8563829787234043,0.875,['random_Q'],eNKI,17
2615,10,Pooled data Train,0.8175855244557535,0.9224201300537178,0.7894736842105263,0.6870229007633588,['random_Q'],CamCAN,17
2616,11,Pooled data Test,0.5400238948626046,0.5615292712066906,0.6285714285714286,0.7096774193548387,['random_Q'],SALD,17
2617,11,Pooled data Test,0.7935799319727892,0.8392857142857143,0.8,0.8163265306122449,['random_Q'],eNKI,17
2618,11,Pooled data Test,0.7225490196078431,0.8372549019607843,0.6530612244897959,0.5333333333333333,['random_Q'],CamCAN,17
2619,11,Pooled data Train,0.7890200341667961,0.8943417714966092,0.802675585284281,0.8759124087591241,['random_Q'],SALD,17
2620,11,Pooled data Train,0.8602180339985218,0.9345898004434591,0.8614457831325302,0.8719512195121951,['random_Q'],eNKI,17
2621,11,Pooled data Train,0.8038101604278074,0.9183934937611408,0.7818930041152263,0.6985294117647058,['random_Q'],CamCAN,17
2622,12,Pooled data Test,0.5227272727272727,0.5681818181818181,0.4444444444444444,0.5,['random_Q'],SALD,17
2623,12,Pooled data Test,0.6788277511961722,0.7543859649122807,0.743801652892562,0.7894736842105263,['random_Q'],eNKI,17
2624,12,Pooled data Test,0.5520833333333333,0.6960227272727273,0.49122807017543857,0.4375,['random_Q'],CamCAN,17
2625,12,Pooled data Train,0.7796046046046046,0.9001501501501502,0.8111455108359134,0.8851351351351351,['random_Q'],SALD,17
2626,12,Pooled data Train,0.8523175542406312,0.9379077529965104,0.8471337579617835,0.8525641025641025,['random_Q'],eNKI,17
